lat;long;text;invader;code;artist;address;address2;yena2
48.8465960000; 2.3514230000; Space Invader PA_0113, 46 rue du Cardinal Lemoine; Space Invader PA_0113;PA_0113; PA;, 46 rue du Cardinal Lemoine; 46 rue du Cardinal Lemoine;
48.8641530000; 2.2969050000; Space Invader PA_0514, Palais de Tokyo; Space Invader PA_0514;PA_0514; PA;, Palais de Tokyo; Palais de Tokyo;
48.8842710000; 2.3652630000; Space Invader PA_1090, métro Stalingrad; Space Invader PA_1090;PA_1090; PA;, métro Stalingrad; métro Stalingrad;
48.8829490000; 2.3858620000; Space Invader PA_0438, petite ceinture pont de la rue Manin; Space Invader PA_0438;PA_0438; PA;, petite ceinture pont de la rue Manin; petite ceinture pont de la rue Manin;
48.8334430000; 2.3706420000; Space Invader PA_0058, 14 rue Louise Weiss; Space Invader PA_0058;PA_0058; PA;, 14 rue Louise Weiss; 14 rue Louise Weiss;
48.8428480000; 2.3658520000; Space Invader PA_0147, gare d'Austerlitz; Space Invader PA_0147;PA_0147; PA;, gare d'Austerlitz; gare d'Austerlitz;
48.8471330000; 2.3314390000; Space Invader PA_0077, 10 rue de Fleurus; Space Invader PA_0077;PA_0077; PA;, 10 rue de Fleurus; 10 rue de Fleurus;
48.8702640000; 2.2899090000; Space Invader PA_0485, 15 rue Paul Valérie; Space Invader PA_0485;PA_0485; PA;, 15 rue Paul Valérie; 15 rue Paul Valérie;
48.8487730000; 2.2634000000; Space Invader PA_0694, 26 rue Poussin; Space Invader PA_0694;PA_0694; PA;, 26 rue Poussin; 26 rue Poussin;
48.8444560000; 2.2763310000; Space Invader PA_0233, 1 rue des Cévennes; Space Invader PA_0233;PA_0233; PA;, 1 rue des Cévennes; 1 rue des Cévennes;
48.8526160000; 2.2814380000; Space Invader PA_0478, pont du Rouelle; Space Invader PA_0478;PA_0478; PA;, pont du Rouelle; pont du Rouelle;
48.8369080000; 2.3723670000; Space Invader PA_0053, face au 16 boulevard Vincent Auriol; Space Invader PA_0053;PA_0053; PA;, face au 16 boulevard Vincent Auriol; face au 16 boulevard Vincent Auriol;
48.8651130000; 2.3442340000; Space Invader PA_0328, 40 rue Étienne Marcel; Space Invader PA_0328;PA_0328; PA;, 40 rue Étienne Marcel; 40 rue Étienne Marcel;
48.8723190000; 2.3781940000; Space Invader PA_0826, 22 rue Denoyez; Space Invader PA_0826;PA_0826; PA;, 22 rue Denoyez; 22 rue Denoyez;
48.8610410000; 2.3629330000; Space Invader PA_0796, 110 rue Vieille du Temple; Space Invader PA_0796;PA_0796; PA;, 110 rue Vieille du Temple; 110 rue Vieille du Temple;
48.8950250000; 2.4098200000; Space Invader PA_1137, pont Delizy; Space Invader PA_1137;PA_1137; PA;, pont Delizy; pont Delizy;
48.8983490000; 2.4066270000; Space Invader PA_1138, 112 avenue du Général Leclerc; Space Invader PA_1138;PA_1138; PA;, 112 avenue du Général Leclerc; 112 avenue du Général Leclerc;
48.8745040000; 2.2923560000; Space Invader PA_0428, 7 avenue de la Grande Armée; Space Invader PA_0428;PA_0428; PA;, 7 avenue de la Grande Armée; 7 avenue de la Grande Armée;
48.8717000000; 2.3645760000; Space Invader PA_0870, au dessus de chez Prune; Space Invader PA_0870;PA_0870; PA;, au dessus de chez Prune; au dessus de chez Prune;
48.8358820000; 2.3913040000; Space Invader PA_1136, 18 rue Coriolis; Space Invader PA_1136;PA_1136; PA;, 18 rue Coriolis; 18 rue Coriolis;
48.8616980000; 2.4003750000; Space Invader PA_0610, passage Stendhal; Space Invader PA_0610;PA_0610; PA;, passage Stendhal; passage Stendhal;
48.8776510000; 2.3705950000; Space Invader PA_0437, place du Colonel Fabien; Space Invader PA_0437;PA_0437; PA;, place du Colonel Fabien; place du Colonel Fabien;
48.8462420000; 2.3489760000; Space Invader PA_0157, 10 rue Clovis; Space Invader PA_0157;PA_0157; PA;, 10 rue Clovis; 10 rue Clovis;
48.9611870000; 2.4737460000; Space Invader PA_0611, boulevard Georges Braque; Space Invader PA_0611;PA_0611; PA;, boulevard Georges Braque; boulevard Georges Braque;
48.8606800000; 2.4029050000; Space Invader PA_0191, 21 chemin du Parc de Charonne; Space Invader PA_0191;PA_0191; PA;, 21 chemin du Parc de Charonne; 21 chemin du Parc de Charonne;
48.8769040000; 2.2827370000; Space Invader PA_0309, 1 boulevard de l'Amiral Bruix; Space Invader PA_0309;PA_0309; PA;, 1 boulevard de l'Amiral Bruix; 1 boulevard de l'Amiral Bruix;
48.8815670000; 2.3019580000; Space Invader PA_0903, 15 rue Cardinet; Space Invader PA_0903;PA_0903; PA;, 15 rue Cardinet; 15 rue Cardinet;
48.8740310000; 2.3853940000; Space Invader PA_1139, 93 rue de Belleville; Space Invader PA_1139;PA_1139; PA;, 93 rue de Belleville; 93 rue de Belleville;
48.8775040000; 2.4770930000; Space Invader PA_1118, boulevard Gabriel Péri sous le périph'; Space Invader PA_1118;PA_1118; PA;, boulevard Gabriel Péri sous le périph'; boulevard Gabriel Péri sous le périph';
48.8350000000; 2.3269430000; Space Invader PA_0112, 19 rue Gassendi; Space Invader PA_0112;PA_0112; PA;, 19 rue Gassendi; 19 rue Gassendi;
48.8528110000; 2.3763670000; Space Invader PA_0452, 5 passage Saint-Antoine; Space Invader PA_0452;PA_0452; PA;, 5 passage Saint-Antoine; 5 passage Saint-Antoine;
48.8874430000; 2.3358940000; Space Invader PA_0855, 75 rue Lepic; Space Invader PA_0855;PA_0855; PA;, 75 rue Lepic; 75 rue Lepic;
48.8401990000; 2.3592130000; Space Invader PA_0684, 23bis rue Poliveau; Space Invader PA_0684;PA_0684; PA;, 23bis rue Poliveau; 23bis rue Poliveau;
48.8544070000; 2.3959690000; Space Invader PA_0821, édicule EDF face au 81 boulevard de Charonne; Space Invader PA_0821;PA_0821; PA;, édicule EDF face au 81 boulevard de Charonne; édicule EDF face au 81 boulevard de Charonne;
48.8777460000; 2.3262970000; Space Invader PA_0583, 2 impasse d'Amsterdam; Space Invader PA_0583;PA_0583; PA;, 2 impasse d'Amsterdam; 2 impasse d'Amsterdam;
48.8597000000; 2.3885250000; Space Invader PA_1115, 208 rue de la Roquette; Space Invader PA_1115;PA_1115; PA;, 208 rue de la Roquette; 208 rue de la Roquette;
48.8484190000; 2.3042090000; Space Invader PA_1141, Agence Spatiale Européenne; Space Invader PA_1141;PA_1141; PA;, Agence Spatiale Européenne; Agence Spatiale Européenne;
48.8629060000; 2.3487430000; Space Invader PA_0839, 20 rue de la Grande Truanderie; Space Invader PA_0839;PA_0839; PA;, 20 rue de la Grande Truanderie; 20 rue de la Grande Truanderie;
48.8425090000; 2.3717800000; Space Invader PA_0924, 56 quai de la Rapée; Space Invader PA_0924;PA_0924; PA;, 56 quai de la Rapée; 56 quai de la Rapée;
48.9008160000; 2.3438110000; Space Invader PA_0533, sous le périph' porte de Cligancourt; Space Invader PA_0533;PA_0533; PA;, sous le périph' porte de Cligancourt; sous le périph' porte de Cligancourt;
48.8682270000; 2.4014910000; Space Invader PA_0648, métro Pelleport; Space Invader PA_0648;PA_0648; PA;, métro Pelleport; métro Pelleport;
48.9102870000; 2.3440900000; Space Invader PA_0913, 42 avenue Michelet; Space Invader PA_0913;PA_0913; PA;, 42 avenue Michelet; 42 avenue Michelet;
48.8489320000; 2.2664190000; Space Invader PA_0693, 15 rue Pierre Guérin; Space Invader PA_0693;PA_0693; PA;, 15 rue Pierre Guérin; 15 rue Pierre Guérin;
48.8780730000; 2.3516800000; Space Invader PA_0205, parvis de Saint-Vincent-de-Paul; Space Invader PA_0205;PA_0205; PA;, parvis de Saint-Vincent-de-Paul; parvis de Saint-Vincent-de-Paul;
48.8690250000; 2.3562390000; Space Invader PA_0932, Théâtre de la Renaissance; Space Invader PA_0932;PA_0932; PA;, Théâtre de la Renaissance; Théâtre de la Renaissance;
48.8663410000; 2.3645330000; Space Invader PA_0963, 41 boulevard du Temple; Space Invader PA_0963;PA_0963; PA;, 41 boulevard du Temple; 41 boulevard du Temple;
48.8627500000; 2.3870930000; Space Invader PA_1146, 154 rue du Chemin Vert; Space Invader PA_1146;PA_1146; PA;, 154 rue du Chemin Vert; 154 rue du Chemin Vert;
48.8664690000; 2.3359570000; Space Invader PA_1140, 10 rue Villedo; Space Invader PA_1140;PA_1140; PA;, 10 rue Villedo; 10 rue Villedo;
48.8730240000; 2.3639290000; Space Invader PA_1147, pont de la Grange aux Belles; Space Invader PA_1147;PA_1147; PA;, pont de la Grange aux Belles; pont de la Grange aux Belles;
48.8268580000; 2.3820210000; Space Invader PA_1145, 1 rue de la Croix Jarry; Space Invader PA_1145;PA_1145; PA;, 1 rue de la Croix Jarry; 1 rue de la Croix Jarry;
48.8387400000; 2.3964190000; Space Invader PA_0559, 1 rue Raoul; Space Invader PA_0559;PA_0559; PA;, 1 rue Raoul; 1 rue Raoul;
48.8385790000; 2.3958900000; Space Invader PA_0558, 45 rue de la Brèche aux Loups; Space Invader PA_0558;PA_0558; PA;, 45 rue de la Brèche aux Loups; 45 rue de la Brèche aux Loups;
48.8497970000; 2.4002220000; Space Invader PA_1142, 8 rue de la Plaine; Space Invader PA_1142;PA_1142; PA;, 8 rue de la Plaine; 8 rue de la Plaine;
48.8194530000; 2.3730150000; Space Invader PA_0225, sur le pont du periph' porte d'Ivry; Space Invader PA_0225;PA_0225; PA;, sur le pont du periph' porte d'Ivry; sur le pont du periph' porte d'Ivry;
48.8257510000; 2.3834720000; Space Invader PA_1035, 14 rue Jean-Baptiste Berlier; Space Invader PA_1035;PA_1035; PA;, 14 rue Jean-Baptiste Berlier; 14 rue Jean-Baptiste Berlier;
48.8758410000; 2.2868320000; Space Invader PA_1143, place du Général Patton; Space Invader PA_1143;PA_1143; PA;, place du Général Patton; place du Général Patton;
48.8747510000; 2.2841920000; Space Invader PA_1144, 18 rue Piccini; Space Invader PA_1144;PA_1144; PA;, 18 rue Piccini; 18 rue Piccini;
48.8449280000; 2.3643850000; Space Invader PA_1150, quai Saint-Bernard; Space Invader PA_1150;PA_1150; PA;, quai Saint-Bernard; quai Saint-Bernard;
48.8545850000; 2.3626000000; Space Invader PA_1153, 87 rue Saint-Antoine; Space Invader PA_1153;PA_1153; PA;, 87 rue Saint-Antoine; 87 rue Saint-Antoine;
48.8685620000; 2.3632430000; Space Invader PA_1154, 0 rue Léon Jouhaux; Space Invader PA_1154;PA_1154; PA;, 0 rue Léon Jouhaux; 0 rue Léon Jouhaux;
48.8283660000; 2.3270610000; Space Invader PA_0312, parvis de Saint-Pierre de Montrouge; Space Invader PA_0312;PA_0312; PA;, parvis de Saint-Pierre de Montrouge; parvis de Saint-Pierre de Montrouge;
48.8522430000; 2.3650030000; Space Invader PA_0704, 17 rue de la Cerisaie; Space Invader PA_0704;PA_0704; PA;, 17 rue de la Cerisaie; 17 rue de la Cerisaie;
48.8576850000; 2.4144520000; Space Invader PA_1155, pont piéton de la rue Lucien Lambeau; Space Invader PA_1155;PA_1155; PA;, pont piéton de la rue Lucien Lambeau; pont piéton de la rue Lucien Lambeau;
48.8790660000; 2.3898570000; Space Invader PA_0302, 37 rue de Belleville; Space Invader PA_0302;PA_0302; PA;, 37 rue de Belleville; 37 rue de Belleville;
48.8642300000; 2.3302700000; Space Invader PA_1151, métro Tuileries; Space Invader PA_1151;PA_1151; PA;, métro Tuileries; métro Tuileries;
48.8565630000; 2.3568570000; Space Invader PA_1156, 12 rue Vieille du Temple; Space Invader PA_1156;PA_1156; PA;, 12 rue Vieille du Temple; 12 rue Vieille du Temple;
48.8639100000; 2.3548220000; Space Invader PA_1157, 81 rue de Beaubourg; Space Invader PA_1157;PA_1157; PA;, 81 rue de Beaubourg; 81 rue de Beaubourg;
48.9013070000; 2.3429030000; Space Invader PA_0690, 12 rue Jean-Henri Fabre; Space Invader PA_0690;PA_0690; PA;, 12 rue Jean-Henri Fabre; 12 rue Jean-Henri Fabre;
48.8511580000; 2.3981840000; Space Invader PA_1158, 33 boulevard de Charonne; Space Invader PA_1158;PA_1158; PA;, 33 boulevard de Charonne; 33 boulevard de Charonne;
48.8443210000; 2.2846360000; Space Invader PA_0059, 1 rue Lacordaire; Space Invader PA_0059;PA_0059; PA;, 1 rue Lacordaire; 1 rue Lacordaire;
48.8711810000; 2.3610700000; Space Invader PA_1163, 8 place Jacques Bonsergent; Space Invader PA_1163;PA_1163; PA;, 8 place Jacques Bonsergent; 8 place Jacques Bonsergent;
48.8524460000; 2.3569800000; Space Invader PA_1166, 1 quai de Bourbon; Space Invader PA_1166;PA_1166; PA;, 1 quai de Bourbon; 1 quai de Bourbon;
48.8747070000; 2.3058670000; Space Invader PA_1160, 165 rue du Faubourg Saint-Honoré; Space Invader PA_1160;PA_1160; PA;, 165 rue du Faubourg Saint-Honoré; 165 rue du Faubourg Saint-Honoré;
48.8680770000; 2.3487780000; Space Invader PA_1165, 48 rue du Caire; Space Invader PA_1165;PA_1165; PA;, 48 rue du Caire; 48 rue du Caire;
48.8851510000; 2.3036480000; Space Invader PA_1164, 130 avenue de Wagram; Space Invader PA_1164;PA_1164; PA;, 130 avenue de Wagram; 130 avenue de Wagram;
48.8497360000; 2.3325970000; Space Invader PA_1167, 84 rue Bonaparte; Space Invader PA_1167;PA_1167; PA;, 84 rue Bonaparte; 84 rue Bonaparte;
48.8641560000; 2.3554240000; Space Invader PA_1170, 45 rue des Gravilliers; Space Invader PA_1170;PA_1170; PA;, 45 rue des Gravilliers; 45 rue des Gravilliers;
48.8588280000; 2.3506470000; Space Invader PA_1172, 93 rue de la Verrerie; Space Invader PA_1172;PA_1172; PA;, 93 rue de la Verrerie; 93 rue de la Verrerie;
48.8564880000; 2.4031520000; Space Invader PA_0131, 53 rue des Orteaux; Space Invader PA_0131;PA_0131; PA;, 53 rue des Orteaux; 53 rue des Orteaux;
48.8485160000; 2.2604190000; Space Invader PA_0762, face au 99 boulevard de Montmorency; Space Invader PA_0762;PA_0762; PA;, face au 99 boulevard de Montmorency; face au 99 boulevard de Montmorency;
48.8468680000; 2.3478050000; Space Invader PA_1171, 68 rue de la Montagne Sainte-Geneviève; Space Invader PA_1171;PA_1171; PA;, 68 rue de la Montagne Sainte-Geneviève; 68 rue de la Montagne Sainte-Geneviève;
48.8369900000; 2.3911720000; Space Invader PA_1174, 14 rue des Fonds-Verts; Space Invader PA_1174;PA_1174; PA;, 14 rue des Fonds-Verts; 14 rue des Fonds-Verts;
48.8400960000; 2.3711440000; Space Invader PA_1173, terrasse du Wanderlust; Space Invader PA_1173;PA_1173; PA;, terrasse du Wanderlust; terrasse du Wanderlust;
48.8300740000; 2.3511540000; Space Invader PA_0315, face au 32 boulevard Auguste Blanqui; Space Invader PA_0315;PA_0315; PA;, face au 32 boulevard Auguste Blanqui; face au 32 boulevard Auguste Blanqui;
48.8586060000; 2.3590310000; Space Invader PA_1161, 42 rue des Francs-Bourgeois; Space Invader PA_1161;PA_1161; PA;, 42 rue des Francs-Bourgeois; 42 rue des Francs-Bourgeois;
48.8808380000; 2.2900730000; Space Invader PA_1182, 22 rue Guersant; Space Invader PA_1182;PA_1182; PA;, 22 rue Guersant; 22 rue Guersant;
48.8774030000; 2.3422560000; Space Invader PA_1176, 5 rue Rodier; Space Invader PA_1176;PA_1176; PA;, 5 rue Rodier; 5 rue Rodier;
48.8859970000; 2.3385380000; Space Invader PA_0642, 46 rue Berthe; Space Invader PA_0642;PA_0642; PA;, 46 rue Berthe; 46 rue Berthe;
48.8471050000; 2.3510850000; Space Invader PA_0004, 22 rue Monge; Space Invader PA_0004;PA_0004; PA;, 22 rue Monge; 22 rue Monge;
48.8553030000; 2.3999200000; Space Invader PA_0535, 37 rue de Terre Neuve; Space Invader PA_0535;PA_0535; PA;, 37 rue de Terre Neuve; 37 rue de Terre Neuve;
48.8687950000; 2.3402720000; Space Invader PA_1177, Agence France Presse; Space Invader PA_1177;PA_1177; PA;, Agence France Presse; Agence France Presse;
48.8731000000; 2.3633030000; Space Invader PA_1019, 23 rue des Vinaigriers; Space Invader PA_1019;PA_1019; PA;, 23 rue des Vinaigriers; 23 rue des Vinaigriers;
48.8430510000; 2.3467840000; Space Invader PA_0151, 28 rue Lhomond; Space Invader PA_0151;PA_0151; PA;, 28 rue Lhomond; 28 rue Lhomond;
48.8545650000; 2.3424480000; Space Invader PA_0392, 35 quai des Grands Augustins; Space Invader PA_0392;PA_0392; PA;, 35 quai des Grands Augustins; 35 quai des Grands Augustins;
48.8408180000; 2.3697720000; Space Invader PA_1093, Cité de la Mode et du Design; Space Invader PA_1093;PA_1093; PA;, Cité de la Mode et du Design; Cité de la Mode et du Design;
48.8414430000; 2.2252990000; Space Invader PA_0308, 2 quai du 4 septembre; Space Invader PA_0308;PA_0308; PA;, 2 quai du 4 septembre; 2 quai du 4 septembre;
48.8805780000; 2.3085770000; Space Invader PA_0474, 2 rue de Prony; Space Invader PA_0474;PA_0474; PA;, 2 rue de Prony; 2 rue de Prony;
48.9014610000; 2.3443310000; Space Invader PA_0418, 139 avenue Michelet; Space Invader PA_0418;PA_0418; PA;, 139 avenue Michelet; 139 avenue Michelet;
48.9008210000; 2.3448190000; Space Invader PA_0195, avenue de la porte Clignancourt; Space Invader PA_0195;PA_0195; PA;, avenue de la porte Clignancourt; avenue de la porte Clignancourt;
48.8603820000; 2.3646720000; Space Invader PA_0503, 74 rue de Turenne; Space Invader PA_0503;PA_0503; PA;, 74 rue de Turenne; 74 rue de Turenne;
48.8636100000; 2.3444860000; Space Invader PA_0060, église Saint-Eustache; Space Invader PA_0060;PA_0060; PA;, église Saint-Eustache; église Saint-Eustache;
48.8515990000; 2.3735520000; Space Invader PA_0175, 18 passage du Chantier; Space Invader PA_0175;PA_0175; PA;, 18 passage du Chantier; 18 passage du Chantier;
48.8377860000; 2.5210980000; Space Invader PA_1026, 52 Grande Rue Charles-de-Gaulle; Space Invader PA_1026;PA_1026; PA;, 52 Grande Rue Charles-de-Gaulle; 52 Grande Rue Charles-de-Gaulle;
48.8646650000; 2.2955820000; Space Invader PA_0424, 13 rue de la Manutention; Space Invader PA_0424;PA_0424; PA;, 13 rue de la Manutention; 13 rue de la Manutention;
48.8821030000; 2.4027020000; Space Invader PA_1187, 89 rue André Joineau; Space Invader PA_1187;PA_1187; PA;, 89 rue André Joineau; 89 rue André Joineau;
48.8685800000; 2.2740400000; Space Invader PA_0560, 65 boulevard Flandrin; Space Invader PA_0560;PA_0560; PA;, 65 boulevard Flandrin; 65 boulevard Flandrin;
48.8456040000; 2.4029380000; Space Invader PA_1183, 9 rue Marsoulan; Space Invader PA_1183;PA_1183; PA;, 9 rue Marsoulan; 9 rue Marsoulan;
48.8969630000; 2.3106920000; Space Invader PA_0994, 0 boulevard Duaumont; Space Invader PA_0994;PA_0994; PA;, 0 boulevard Duaumont; 0 boulevard Duaumont;
48.8528950000; 2.3863450000; Space Invader PA_0415, 34 rue Titon; Space Invader PA_0415;PA_0415; PA;, 34 rue Titon; 34 rue Titon;
48.8867560000; 2.3003920000; Space Invader PA_1168, 1 rue Verniquet; Space Invader PA_1168;PA_1168; PA;, 1 rue Verniquet; 1 rue Verniquet;
48.8538180000; 2.3740870000; Space Invader PA_0836, 11 passage Thiéré; Space Invader PA_0836;PA_0836; PA;, 11 passage Thiéré; 11 passage Thiéré;
48.8572000000; 2.3101670000; Space Invader PA_0598, 1 avenue de la Motte-Picquet; Space Invader PA_0598;PA_0598; PA;, 1 avenue de la Motte-Picquet; 1 avenue de la Motte-Picquet;
48.8853740000; 2.3406770000; Space Invader PA_0160, 16 rue André Barsacq; Space Invader PA_0160;PA_0160; PA;, 16 rue André Barsacq; 16 rue André Barsacq;
48.8533320000; 2.3612700000; Space Invader PA_1152, village Saint-Paul; Space Invader PA_1152;PA_1152; PA;, village Saint-Paul; village Saint-Paul;
48.7653940000; 2.3438900000; Space Invader PA_1048, Autoroute du Soleil; Space Invader PA_1048;PA_1048; PA;, Autoroute du Soleil; Autoroute du Soleil;
48.8633910000; 2.3994230000; Space Invader PA_0827, 1 bis rue des Rondonneaux; Space Invader PA_0827;PA_0827; PA;, 1 bis rue des Rondonneaux; 1 bis rue des Rondonneaux;
48.8919770000; 2.4100140000; Space Invader PA_0414, 2 rue du 11 Novembre 1918; Space Invader PA_0414;PA_0414; PA;, 2 rue du 11 Novembre 1918; 2 rue du 11 Novembre 1918;
48.8686850000; 2.3893940000; Space Invader PA_0307, 77 rue de Ménilmontant; Space Invader PA_0307;PA_0307; PA;, 77 rue de Ménilmontant; 77 rue de Ménilmontant;
48.8425020000; 2.3348580000; Space Invader PA_1188, 81 rue d'Assas; Space Invader PA_1188;PA_1188; PA;, 81 rue d'Assas; 81 rue d'Assas;
48.8441470000; 2.3503870000; Space Invader PA_1189, 43 rue Lacépède; Space Invader PA_1189;PA_1189; PA;, 43 rue Lacépède; 43 rue Lacépède;
48.8525890000; 2.3344190000; Space Invader PA_1190, 2 rue Princesse Leia; Space Invader PA_1190;PA_1190; PA;, 2 rue Princesse Leia; 2 rue Princesse Leia;
48.9091310000; 2.3360240000; Space Invader PA_0420, 45 rue Anselme; Space Invader PA_0420;PA_0420; PA;, 45 rue Anselme; 45 rue Anselme;
48.8774130000; 2.3423710000; Space Invader PA_1175, 2 rue Rodier; Space Invader PA_1175;PA_1175; PA;, 2 rue Rodier; 2 rue Rodier;
